2025-01-26T21:17:16.648729Z [info     ] 2025-01-26 18:17:16,648 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.959788Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959862Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.shippers  | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959935Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960020Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.suppliers | Cleaning up suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960096Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960175Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.territories | Cleaning up territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960248Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960321Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.us_states | Cleaning up us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960437Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.960520Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv           | Emitting completed target state {"bookmarks": {"public-categories": {}, "public-customer_customer_demo": {}, "public-customer_demographics": {}, "public-customers": {}, "public-employee_territories": {}, "public-employees": {}, "public-orders": {}, "public-products": {}, "public-region": {}, "public-shippers": {}, "public-suppliers": {}, "public-territories": {}, "public-us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:17.586351Z [info     ] Incremental state has been updated at 2025-01-26 21:17:17.586313+00:00.
2025-01-26T21:17:17.769950Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
