2025-01-26T19:57:19.449909Z [info     ] 2025-01-26 16:57:19,449 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.756346Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "public-region", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756435Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-shippers | Cleaning up public-shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756525Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "public-shippers", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756622Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-suppliers | Cleaning up public-suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756713Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "public-suppliers", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756802Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-territories | Cleaning up public-territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756891Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "public-territories", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756976Z [info     ] 2025-01-26 16:57:19,755 | INFO     | target-csv.public-us_states | Cleaning up public-us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.757083Z [info     ] 2025-01-26 16:57:19,755 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "public-us_states", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.757172Z [info     ] 2025-01-26 16:57:19,755 | INFO     | target-csv           | Emitting completed target state {"bookmarks": {"public-categories": {}, "public-customer_customer_demo": {}, "public-customer_demographics": {}, "public-customers": {}, "public-employee_territories": {}, "public-employees": {}, "public-orders": {}, "public-products": {}, "public-region": {}, "public-shippers": {}, "public-suppliers": {}, "public-territories": {}, "public-us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:20.058168Z [info     ] Incremental state has been updated at 2025-01-26 19:57:20.058138+00:00.
2025-01-26T19:57:20.133397Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
