2025-01-26T20:41:13.615118Z [info     ] 2025-01-26 17:41:13,614 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.930213Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-employees | Cleaning up public-employees cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930334Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "public-employees", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930447Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-orders | Cleaning up public-orders cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930561Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "public-orders", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930673Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-products | Cleaning up public-products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930784Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "public-products", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930899Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-region | Cleaning up public-region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931017Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "public-region", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931137Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-shippers | Cleaning up public-shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931251Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "public-shippers", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931378Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-suppliers | Cleaning up public-suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931494Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "public-suppliers", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931625Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-territories | Cleaning up public-territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931737Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "public-territories", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931836Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-us_states | Cleaning up public-us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.931944Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "public-us_states", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.932087Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv           | Emitting completed target state {"bookmarks": {"public-categories": {}, "public-customer_customer_demo": {}, "public-customer_demographics": {}, "public-customers": {}, "public-employee_territories": {}, "public-employees": {}, "public-orders": {}, "public-products": {}, "public-region": {}, "public-shippers": {}, "public-suppliers": {}, "public-territories": {}, "public-us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:14.335921Z [info     ] Incremental state has been updated at 2025-01-26 20:41:14.335886+00:00.
2025-01-26T20:41:14.544047Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
